image_id,height,width,mean_pixel,flag
ISIC_0032666,450,600,137.8,OK
ISIC_0033157,450,600,151.5,OK
ISIC_0033292,450,600,185.88,OK
ISIC_0034308,450,600,177.4,OK
ISIC_0027931,450,600,170.25,OK
ISIC_0028800,450,600,187.3,OK
ISIC_0034156,450,600,188.49,OK
ISIC_0025713,450,600,207.0,OK
ISIC_0034136,450,600,148.3,OK
ISIC_0033386,450,600,154.22,OK
ISIC_0033003,450,600,153.87,OK
ISIC_0033253,450,600,142.84,OK
ISIC_0033974,450,600,158.14,OK
ISIC_0033941,450,600,168.09,OK
ISIC_0033919,450,600,163.09,OK
ISIC_0033640,450,600,152.0,OK
ISIC_0033927,450,600,157.19,OK
ISIC_0032664,450,600,146.46,OK
ISIC_0033461,450,600,154.28,OK
ISIC_0033511,450,600,153.41,OK
ISIC_0025990,450,600,190.72,OK
ISIC_0032950,450,600,190.41,OK
ISIC_0026979,450,600,207.82,OK
ISIC_0026177,450,600,142.08,OK
ISIC_0032992,450,600,155.15,OK
ISIC_0025160,450,600,161.87,OK
ISIC_0033389,450,600,141.41,OK
ISIC_0031904,450,600,176.9,OK
ISIC_0025239,450,600,151.44,OK
ISIC_0034234,450,600,153.42,OK
ISIC_0033308,450,600,165.22,OK
ISIC_0034274,450,600,120.7,OK
ISIC_0025778,450,600,182.07,OK
ISIC_0033331,450,600,138.04,OK
ISIC_0033689,450,600,173.12,OK
ISIC_0030546,450,600,159.15,OK
ISIC_0033989,450,600,164.35,OK
ISIC_0032977,450,600,127.2,OK
ISIC_0033664,450,600,162.05,OK
ISIC_0033759,450,600,139.52,OK
ISIC_0034144,450,600,155.36,OK
ISIC_0034192,450,600,166.79,OK
ISIC_0029636,450,600,170.69,OK
ISIC_0027250,450,600,170.35,OK
ISIC_0031466,450,600,186.3,OK
ISIC_0028780,450,600,188.04,OK
ISIC_0029902,450,600,162.78,OK
ISIC_0025871,450,600,186.1,OK
ISIC_0031988,450,600,164.44,OK
ISIC_0026502,450,600,173.62,OK
ISIC_0032082,450,600,162.87,OK
ISIC_0027072,450,600,184.54,OK
ISIC_0030378,450,600,168.52,OK
ISIC_0024344,450,600,169.64,OK
ISIC_0025836,450,600,185.31,OK
ISIC_0026384,450,600,178.33,OK
ISIC_0028436,450,600,163.4,OK
ISIC_0029662,450,600,173.03,OK
ISIC_0030582,450,600,156.12,OK
ISIC_0025001,450,600,167.33,OK
ISIC_0030765,450,600,179.85,OK
ISIC_0024730,450,600,172.0,OK
ISIC_0030709,450,600,196.83,OK
ISIC_0027847,450,600,189.08,OK
ISIC_0031048,450,600,183.92,OK
ISIC_0031694,450,600,184.96,OK
ISIC_0025978,450,600,169.19,OK
ISIC_0027432,450,600,176.21,OK
ISIC_0024907,450,600,179.96,OK
ISIC_0028214,450,600,157.9,OK
ISIC_0025453,450,600,175.22,OK
ISIC_0025309,450,600,185.55,OK
ISIC_0026883,450,600,187.46,OK
ISIC_0025261,450,600,188.0,OK
ISIC_0027654,450,600,204.16,OK
ISIC_0029656,450,600,174.4,OK
ISIC_0025421,450,600,188.19,OK
ISIC_0029405,450,600,177.28,OK
ISIC_0025786,450,600,176.39,OK
ISIC_0025525,450,600,184.08,OK
ISIC_0031412,450,600,171.6,OK
ISIC_0032957,450,600,167.69,OK
ISIC_0033334,450,600,178.46,OK
ISIC_0034273,450,600,185.71,OK
ISIC_0033182,450,600,140.48,OK
ISIC_0034257,450,600,159.44,OK
ISIC_0032999,450,600,124.75,OK
ISIC_0032669,450,600,162.58,OK
ISIC_0033236,450,600,144.65,OK
ISIC_0032802,450,600,174.02,OK
ISIC_0032551,450,600,163.84,OK
ISIC_0033544,450,600,168.83,OK
ISIC_0032749,450,600,122.22,OK
ISIC_0034091,450,600,149.42,OK
ISIC_0033738,450,600,121.92,OK
ISIC_0033510,450,600,166.6,OK
ISIC_0033222,450,600,160.1,OK
ISIC_0032546,450,600,137.53,OK
ISIC_0032521,450,600,135.03,OK
ISIC_0034025,450,600,151.15,OK
ISIC_0033632,450,600,118.34,OK
ISIC_0033840,450,600,153.91,OK
ISIC_0032735,450,600,110.92,OK
ISIC_0034105,450,600,90.46,OK
ISIC_0033138,450,600,127.21,OK
ISIC_0032728,450,600,104.54,OK
ISIC_0034319,450,600,122.59,OK
ISIC_0033748,450,600,153.09,OK
ISIC_0034044,450,600,131.79,OK
ISIC_0032864,450,600,161.95,OK
ISIC_0032674,450,600,141.43,OK
ISIC_0033763,450,600,172.6,OK
ISIC_0033992,450,600,147.95,OK
ISIC_0033715,450,600,144.38,OK
ISIC_0033920,450,600,156.74,OK
ISIC_0033825,450,600,131.05,OK
ISIC_0033857,450,600,115.87,OK
ISIC_0032731,450,600,145.55,OK
ISIC_0033069,450,600,141.51,OK
ISIC_0033650,450,600,141.07,OK
ISIC_0032795,450,600,162.72,OK
ISIC_0033958,450,600,171.76,OK
ISIC_0033618,450,600,156.58,OK
ISIC_0032781,450,600,142.71,OK
ISIC_0033237,450,600,147.91,OK
ISIC_0032747,450,600,154.07,OK
ISIC_0034286,450,600,125.17,OK
ISIC_0033373,450,600,159.78,OK
ISIC_0033170,450,600,145.9,OK
ISIC_0032680,450,600,149.6,OK
ISIC_0033674,450,600,127.78,OK
ISIC_0032542,450,600,152.32,OK
ISIC_0034224,450,600,123.26,OK
ISIC_0033411,450,600,160.37,OK
ISIC_0034096,450,600,160.76,OK
ISIC_0033382,450,600,125.99,OK
ISIC_0034288,450,600,166.31,OK
ISIC_0033420,450,600,165.89,OK
ISIC_0032971,450,600,128.65,OK
ISIC_0034138,450,600,149.55,OK
ISIC_0033091,450,600,128.15,OK
ISIC_0032895,450,600,152.73,OK
ISIC_0033016,450,600,165.67,OK
ISIC_0033906,450,600,104.39,OK
ISIC_0033298,450,600,121.29,OK
ISIC_0034210,450,600,104.91,OK
ISIC_0026810,450,600,157.61,OK
ISIC_0033351,450,600,179.59,OK
ISIC_0033131,450,600,156.8,OK
ISIC_0032989,450,600,119.31,OK
ISIC_0033090,450,600,173.02,OK
ISIC_0032893,450,600,133.43,OK
ISIC_0032683,450,600,131.95,OK
ISIC_0034111,450,600,116.96,OK
ISIC_0032676,450,600,134.79,OK
ISIC_0034077,450,600,122.42,OK
ISIC_0033641,450,600,156.26,OK
ISIC_0033527,450,600,157.23,OK
ISIC_0033832,450,600,144.89,OK
ISIC_0032859,450,600,161.83,OK
ISIC_0033988,450,600,160.18,OK
ISIC_0034102,450,600,141.36,OK
ISIC_0032563,450,600,158.71,OK
ISIC_0033071,450,600,187.21,OK
ISIC_0034086,450,600,138.76,OK
ISIC_0032577,450,600,145.88,OK
ISIC_0033753,450,600,142.98,OK
ISIC_0033242,450,600,160.08,OK
ISIC_0032619,450,600,159.38,OK
ISIC_0032742,450,600,119.89,OK
ISIC_0032961,450,600,145.93,OK
ISIC_0034112,450,600,145.49,OK
ISIC_0033296,450,600,175.06,OK
ISIC_0033838,450,600,161.02,OK
ISIC_0033409,450,600,133.97,OK
ISIC_0033990,450,600,147.9,OK
ISIC_0032937,450,600,150.92,OK
ISIC_0032785,450,600,133.16,OK
ISIC_0034039,450,600,169.68,OK
ISIC_0032612,450,600,168.12,OK
ISIC_0033837,450,600,173.73,OK
ISIC_0032805,450,600,164.8,OK
ISIC_0032753,450,600,177.34,OK
ISIC_0033706,450,600,168.33,OK
ISIC_0033097,450,600,182.13,OK
ISIC_0034014,450,600,162.64,OK
ISIC_0034320,450,600,150.25,OK
ISIC_0032549,450,600,146.57,OK
ISIC_0032585,450,600,162.72,OK
ISIC_0033633,450,600,128.18,OK
ISIC_0032998,450,600,142.68,OK
ISIC_0032902,450,600,144.57,OK
ISIC_0032948,450,600,142.6,OK
ISIC_0034264,450,600,125.97,OK
ISIC_0033657,450,600,144.54,OK
ISIC_0034038,450,600,162.3,OK
ISIC_0033070,450,600,142.19,OK
ISIC_0034199,450,600,148.04,OK
ISIC_0032899,450,600,161.32,OK
ISIC_0034157,450,600,142.52,OK
ISIC_0033231,450,600,120.98,OK
ISIC_0032825,450,600,148.41,OK
ISIC_0032803,450,600,151.22,OK
ISIC_0033798,450,600,127.55,OK
ISIC_0033014,450,600,155.08,OK
ISIC_0032516,450,600,163.75,OK
ISIC_0032520,450,600,155.37,OK
ISIC_0032832,450,600,156.54,OK
ISIC_0033648,450,600,154.25,OK
ISIC_0033917,450,600,125.97,OK
ISIC_0033094,450,600,129.86,OK
ISIC_0033162,450,600,155.28,OK
ISIC_0033475,450,600,147.95,OK
ISIC_0033210,450,600,143.37,OK
ISIC_0033219,450,600,155.09,OK
ISIC_0032885,450,600,157.76,OK
ISIC_0033291,450,600,175.92,OK
ISIC_0032815,450,600,161.41,OK
ISIC_0034110,450,600,154.95,OK
ISIC_0032667,450,600,115.01,OK
ISIC_0032599,450,600,146.64,OK
ISIC_0033035,450,600,163.5,OK
ISIC_0032525,450,600,141.97,OK
ISIC_0033233,450,600,155.96,OK
ISIC_0032770,450,600,157.36,OK
ISIC_0034184,450,600,162.66,OK
ISIC_0033385,450,600,140.19,OK
ISIC_0033471,450,600,142.65,OK
ISIC_0033472,450,600,149.57,OK
ISIC_0032831,450,600,143.16,OK
ISIC_0033849,450,600,152.64,OK
ISIC_0032861,450,600,179.83,OK
ISIC_0033984,450,600,145.77,OK
ISIC_0032640,450,600,145.71,OK
ISIC_0032568,450,600,131.66,OK
ISIC_0033126,450,600,159.15,OK
ISIC_0034099,450,600,157.63,OK
ISIC_0032780,450,600,118.86,OK
ISIC_0027738,450,600,145.58,OK
ISIC_0028110,450,600,226.06,OK
ISIC_0032953,450,600,142.33,OK
ISIC_0025327,450,600,152.21,OK
ISIC_0026839,450,600,149.18,OK
ISIC_0029402,450,600,142.2,OK
ISIC_0027571,450,600,141.12,OK
ISIC_0025812,450,600,147.46,OK
ISIC_0029357,450,600,145.59,OK
ISIC_0032309,450,600,145.21,OK
ISIC_0028759,450,600,154.91,OK
ISIC_0029846,450,600,145.15,OK
ISIC_0029194,450,600,141.68,OK
ISIC_0024340,450,600,149.32,OK
ISIC_0027361,450,600,101.34,OK
ISIC_0025823,450,600,171.64,OK
ISIC_0027458,450,600,170.35,OK
ISIC_0027034,450,600,172.73,OK
ISIC_0031268,450,600,157.05,OK
ISIC_0026777,450,600,165.84,OK
ISIC_0026781,450,600,149.18,OK
ISIC_0028015,450,600,140.23,OK
ISIC_0031676,450,600,141.35,OK
ISIC_0032151,450,600,142.25,OK
ISIC_0031615,450,600,185.95,OK
ISIC_0031592,450,600,192.85,OK
ISIC_0029488,450,600,144.62,OK
ISIC_0027099,450,600,135.76,OK
ISIC_0025458,450,600,152.42,OK
ISIC_0031887,450,600,156.6,OK
ISIC_0024664,450,600,160.27,OK
ISIC_0030125,450,600,148.93,OK
ISIC_0025008,450,600,143.34,OK
ISIC_0025735,450,600,161.07,OK
ISIC_0028804,450,600,133.08,OK
ISIC_0032191,450,600,128.58,OK
ISIC_0026911,450,600,155.34,OK
ISIC_0030464,450,600,156.84,OK
ISIC_0026303,450,600,155.19,OK
ISIC_0032345,450,600,159.53,OK
ISIC_0025094,450,600,150.28,OK
ISIC_0026215,450,600,152.11,OK
ISIC_0029982,450,600,150.63,OK
ISIC_0031622,450,600,152.95,OK
ISIC_0028368,450,600,156.51,OK
ISIC_0028843,450,600,141.61,OK
ISIC_0026237,450,600,152.32,OK
ISIC_0025547,450,600,165.86,OK
ISIC_0027548,450,600,159.79,OK
ISIC_0026826,450,600,146.37,OK
ISIC_0028961,450,600,145.17,OK
ISIC_0031080,450,600,156.63,OK
ISIC_0025909,450,600,158.01,OK
ISIC_0028831,450,600,169.06,OK
ISIC_0028045,450,600,149.88,OK
ISIC_0030053,450,600,138.3,OK
ISIC_0026743,450,600,142.38,OK
ISIC_0025834,450,600,160.45,OK
ISIC_0031674,450,600,148.38,OK
ISIC_0027709,450,600,156.41,OK
ISIC_0028145,450,600,163.35,OK
ISIC_0032029,450,600,151.83,OK
ISIC_0028534,450,600,137.51,OK
ISIC_0030139,450,600,154.48,OK
ISIC_0031713,450,600,151.8,OK
ISIC_0032027,450,600,152.9,OK
ISIC_0029976,450,600,152.26,OK
ISIC_0031001,450,600,162.59,OK
ISIC_0026421,450,600,162.44,OK
ISIC_0030406,450,600,147.41,OK
ISIC_0027421,450,600,118.92,OK
ISIC_0028222,450,600,109.65,OK
ISIC_0027086,450,600,164.32,OK
ISIC_0025689,450,600,158.48,OK
ISIC_0026055,450,600,140.36,OK
ISIC_0027645,450,600,153.44,OK
ISIC_0030979,450,600,148.94,OK
ISIC_0026633,450,600,157.21,OK
ISIC_0028793,450,600,163.24,OK
ISIC_0031094,450,600,159.42,OK
ISIC_0029725,450,600,158.19,OK
ISIC_0025367,450,600,146.98,OK
ISIC_0025335,450,600,162.3,OK
ISIC_0025869,450,600,157.52,OK
ISIC_0025588,450,600,148.7,OK
ISIC_0027772,450,600,143.92,OK
ISIC_0030688,450,600,146.97,OK
ISIC_0029825,450,600,140.7,OK
ISIC_0028373,450,600,151.42,OK
ISIC_0024714,450,600,169.38,OK
ISIC_0028636,450,600,145.24,OK
ISIC_0025687,450,600,146.51,OK
ISIC_0024855,450,600,151.85,OK
ISIC_0026497,450,600,153.11,OK
ISIC_0031959,450,600,149.11,OK
ISIC_0032078,450,600,151.51,OK
ISIC_0030829,450,600,152.76,OK
ISIC_0031281,450,600,159.37,OK
ISIC_0026541,450,600,151.76,OK
ISIC_0032364,450,600,144.97,OK
ISIC_0027497,450,600,142.62,OK
ISIC_0028255,450,600,154.43,OK
ISIC_0028371,450,600,153.45,OK
ISIC_0030063,450,600,136.96,OK
ISIC_0029475,450,600,143.67,OK
ISIC_0029894,450,600,136.98,OK
ISIC_0024378,450,600,147.26,OK
ISIC_0027812,450,600,151.83,OK
ISIC_0029986,450,600,144.89,OK
ISIC_0026501,450,600,147.4,OK
ISIC_0026006,450,600,147.17,OK
ISIC_0030064,450,600,152.82,OK
ISIC_0027861,450,600,139.47,OK
ISIC_0031817,450,600,141.92,OK
ISIC_0032421,450,600,152.44,OK
ISIC_0029409,450,600,146.21,OK
ISIC_0027010,450,600,143.13,OK
ISIC_0024924,450,600,157.98,OK
ISIC_0026561,450,600,152.08,OK
ISIC_0027049,450,600,146.21,OK
ISIC_0029223,450,600,143.71,OK
ISIC_0030930,450,600,147.0,OK
ISIC_0028488,450,600,140.6,OK
ISIC_0025863,450,600,142.67,OK
ISIC_0024387,450,600,136.48,OK
ISIC_0028528,450,600,150.64,OK
ISIC_0029945,450,600,146.14,OK
ISIC_0026148,450,600,142.87,OK
ISIC_0028810,450,600,142.7,OK
ISIC_0024869,450,600,149.54,OK
ISIC_0024723,450,600,149.92,OK
ISIC_0031720,450,600,177.22,OK
ISIC_0026382,450,600,162.66,OK
ISIC_0029720,450,600,133.98,OK
ISIC_0032150,450,600,139.02,OK
ISIC_0029254,450,600,150.34,OK
ISIC_0029543,450,600,166.1,OK
ISIC_0031380,450,600,150.75,OK
ISIC_0025870,450,600,141.77,OK
ISIC_0027209,450,600,135.11,OK
ISIC_0028966,450,600,141.26,OK
ISIC_0032443,450,600,151.72,OK
ISIC_0028851,450,600,151.28,OK
ISIC_0027408,450,600,145.07,OK
ISIC_0030460,450,600,151.8,OK
ISIC_0030793,450,600,170.85,OK
ISIC_0025129,450,600,148.34,OK
ISIC_0031221,450,600,159.69,OK
ISIC_0027768,450,600,132.51,OK
ISIC_0027410,450,600,121.27,OK
ISIC_0030194,450,600,151.43,OK
ISIC_0027103,450,600,136.1,OK
ISIC_0028527,450,600,146.7,OK
ISIC_0027244,450,600,142.32,OK
ISIC_0027907,450,600,147.69,OK
ISIC_0025370,450,600,150.63,OK
ISIC_0025671,450,600,166.94,OK
ISIC_0026341,450,600,190.94,OK
ISIC_0027697,450,600,179.78,OK
ISIC_0033297,450,600,170.92,OK
ISIC_0030845,450,600,183.16,OK
ISIC_0032555,450,600,129.59,OK
ISIC_0034254,450,600,158.58,OK
ISIC_0033852,450,600,143.1,OK
ISIC_0033775,450,600,161.52,OK
ISIC_0033561,450,600,170.33,OK
ISIC_0034225,450,600,172.73,OK
ISIC_0032916,450,600,163.66,OK
ISIC_0033756,450,600,168.06,OK
ISIC_0025619,450,600,186.19,OK
ISIC_0033823,450,600,171.34,OK
ISIC_0032954,450,600,136.47,OK
ISIC_0033371,450,600,160.39,OK
ISIC_0033348,450,600,168.72,OK
ISIC_0032771,450,600,161.5,OK
ISIC_0033712,450,600,170.42,OK
ISIC_0032924,450,600,150.22,OK
ISIC_0033058,450,600,150.2,OK
ISIC_0034298,450,600,151.99,OK
ISIC_0033686,450,600,139.89,OK
ISIC_0033251,450,600,170.93,OK
ISIC_0033402,450,600,165.59,OK
ISIC_0034204,450,600,145.68,OK
ISIC_0030462,450,600,150.83,OK
ISIC_0033971,450,600,156.89,OK
ISIC_0033048,450,600,148.29,OK
ISIC_0032527,450,600,130.14,OK
ISIC_0033347,450,600,168.41,OK
ISIC_0032668,450,600,179.64,OK
ISIC_0032891,450,600,139.14,OK
ISIC_0033555,450,600,173.34,OK
ISIC_0033963,450,600,164.92,OK
ISIC_0033793,450,600,140.63,OK
ISIC_0033363,450,600,171.99,OK
ISIC_0032964,450,600,160.71,OK
ISIC_0032007,450,600,196.39,OK
ISIC_0033870,450,600,177.63,OK
ISIC_0034227,450,600,167.96,OK
ISIC_0033365,450,600,160.92,OK
ISIC_0033767,450,600,141.77,OK
ISIC_0033755,450,600,164.9,OK
ISIC_0033625,450,600,171.05,OK
ISIC_0032362,450,600,184.95,OK
ISIC_0032739,450,600,156.36,OK
ISIC_0032874,450,600,135.53,OK
ISIC_0032590,450,600,172.31,OK
ISIC_0033549,450,600,182.02,OK
ISIC_0033921,450,600,173.48,OK
ISIC_0033959,450,600,158.57,OK
ISIC_0032914,450,600,163.19,OK
ISIC_0033309,450,600,169.53,OK
ISIC_0034267,450,600,140.8,OK
ISIC_0033137,450,600,158.63,OK
ISIC_0033227,450,600,170.68,OK
ISIC_0030851,450,600,177.71,OK
ISIC_0027087,450,600,156.79,OK
ISIC_0027643,450,600,165.64,OK
ISIC_0033563,450,600,163.87,OK
ISIC_0031613,450,600,192.4,OK
ISIC_0029553,450,600,216.53,OK
ISIC_0029953,450,600,173.39,OK
ISIC_0033276,450,600,180.6,OK
ISIC_0034083,450,600,166.77,OK
ISIC_0033316,450,600,155.47,OK
ISIC_0033032,450,600,157.57,OK
ISIC_0026618,450,600,189.4,OK
ISIC_0025456,450,600,213.33,OK
ISIC_0034079,450,600,123.85,OK
ISIC_0033327,450,600,142.74,OK
ISIC_0032871,450,600,144.15,OK
ISIC_0034290,450,600,164.35,OK
ISIC_0033165,450,600,144.87,OK
ISIC_0033430,450,600,144.71,OK
ISIC_0026670,450,600,191.46,OK
ISIC_0032633,450,600,149.61,OK
ISIC_0032573,450,600,184.51,OK
ISIC_0032540,450,600,178.87,OK
ISIC_0026186,450,600,147.45,OK
ISIC_0025156,450,600,154.29,OK
ISIC_0031440,450,600,148.53,OK
ISIC_0027852,450,600,147.89,OK
ISIC_0031975,450,600,148.38,OK
ISIC_0028195,450,600,158.04,OK
ISIC_0025300,450,600,165.08,OK
ISIC_0028823,450,600,152.08,OK
ISIC_0031501,450,600,147.21,OK
ISIC_0032910,450,600,151.86,OK
ISIC_0025610,450,600,202.79,OK
ISIC_0024615,450,600,206.3,OK
ISIC_0029354,450,600,188.43,OK
ISIC_0031748,450,600,182.83,OK
ISIC_0025555,450,600,159.21,OK
ISIC_0026869,450,600,152.41,OK
ISIC_0024831,450,600,155.58,OK
ISIC_0030350,450,600,199.34,OK
ISIC_0030859,450,600,209.35,OK
ISIC_0025789,450,600,158.47,OK
ISIC_0028509,450,600,169.36,OK
ISIC_0029435,450,600,158.48,OK
ISIC_0026608,450,600,160.08,OK
ISIC_0030334,450,600,154.04,OK
ISIC_0028235,450,600,156.26,OK
ISIC_0025850,450,600,157.88,OK
ISIC_0032242,450,600,153.37,OK
ISIC_0029187,450,600,155.59,OK
ISIC_0030184,450,600,165.45,OK
ISIC_0028098,450,600,134.04,OK
ISIC_0025631,450,600,161.35,OK
ISIC_0031337,450,600,168.81,OK
ISIC_0030473,450,600,144.39,OK
ISIC_0025907,450,600,146.88,OK
ISIC_0027113,450,600,145.34,OK
ISIC_0025905,450,600,161.57,OK
ISIC_0024317,450,600,167.49,OK
ISIC_0028751,450,600,159.47,OK
ISIC_0027024,450,600,160.26,OK
ISIC_0026494,450,600,195.97,OK
ISIC_0025228,450,600,186.34,OK
ISIC_0029422,450,600,184.55,OK
ISIC_0031158,450,600,184.35,OK
ISIC_0029728,450,600,159.15,OK
ISIC_0032181,450,600,143.76,OK
ISIC_0033859,450,600,150.24,OK
ISIC_0025641,450,600,197.07,OK
ISIC_0031546,450,600,169.39,OK
ISIC_0028287,450,600,191.07,OK
ISIC_0026423,450,600,164.22,OK
ISIC_0026432,450,600,193.51,OK
ISIC_0033423,450,600,177.46,OK
ISIC_0033846,450,600,181.96,OK
ISIC_0033315,450,600,159.6,OK
ISIC_0032691,450,600,188.61,OK
ISIC_0025049,450,600,178.51,OK
ISIC_0026584,450,600,181.93,OK
ISIC_0029491,450,600,149.99,OK
ISIC_0028977,450,600,155.28,OK
ISIC_0025402,450,600,177.15,OK
ISIC_0033745,450,600,106.28,OK
ISIC_0033112,450,600,122.05,OK
ISIC_0033380,450,600,146.31,OK
ISIC_0030326,450,600,155.7,OK
ISIC_0025598,450,600,158.77,OK
ISIC_0033356,450,600,162.24,OK
ISIC_0026403,450,600,135.78,OK
ISIC_0033998,450,600,140.18,OK
ISIC_0026544,450,600,190.65,OK
ISIC_0032470,450,600,186.02,OK
ISIC_0029826,450,600,192.16,OK
ISIC_0025352,450,600,168.01,OK
ISIC_0029179,450,600,188.51,OK
ISIC_0025158,450,600,200.28,OK
ISIC_0025336,450,600,199.87,OK
ISIC_0030303,450,600,186.57,OK
ISIC_0032661,450,600,167.47,OK
ISIC_0025706,450,600,149.86,OK
ISIC_0028783,450,600,177.56,OK
ISIC_0031548,450,600,151.63,OK
ISIC_0028171,450,600,159.81,OK
ISIC_0031628,450,600,151.08,OK
ISIC_0026898,450,600,145.18,OK
ISIC_0031859,450,600,143.84,OK
ISIC_0028333,450,600,167.0,OK
ISIC_0030001,450,600,164.7,OK
ISIC_0027078,450,600,157.19,OK
ISIC_0027792,450,600,152.03,OK
ISIC_0029535,450,600,172.05,OK
ISIC_0032000,450,600,130.7,OK
ISIC_0026410,450,600,154.03,OK
ISIC_0024485,450,600,158.1,OK
ISIC_0031066,450,600,149.69,OK
ISIC_0025582,450,600,133.13,OK
ISIC_0028268,450,600,147.44,OK
ISIC_0030325,450,600,156.65,OK
ISIC_0031342,450,600,154.76,OK
ISIC_0025848,450,600,123.21,OK
ISIC_0032438,450,600,169.28,OK
ISIC_0030153,450,600,169.05,OK
ISIC_0030551,450,600,146.51,OK
ISIC_0029765,450,600,133.47,OK
ISIC_0027864,450,600,153.05,OK
ISIC_0027383,450,600,127.33,OK
ISIC_0029552,450,600,131.22,OK
ISIC_0029078,450,600,156.3,OK
ISIC_0027292,450,600,129.6,OK
ISIC_0025468,450,600,154.02,OK
ISIC_0028657,450,600,158.52,OK
ISIC_0028569,450,600,156.5,OK
ISIC_0031788,450,600,150.39,OK
ISIC_0026354,450,600,139.72,OK
ISIC_0025269,450,600,142.0,OK
ISIC_0031397,450,600,147.06,OK
ISIC_0025010,450,600,156.65,OK
ISIC_0028273,450,600,118.04,OK
ISIC_0027841,450,600,170.64,OK
ISIC_0025176,450,600,150.09,OK
ISIC_0027039,450,600,167.12,OK
ISIC_0031109,450,600,150.21,OK
ISIC_0026938,450,600,137.49,OK
ISIC_0028119,450,600,151.05,OK
ISIC_0024390,450,600,143.53,OK
ISIC_0024802,450,600,169.32,OK
ISIC_0031307,450,600,174.26,OK
ISIC_0030992,450,600,126.3,OK
ISIC_0030638,450,600,137.33,OK
ISIC_0025686,450,600,153.69,OK
ISIC_0026598,450,600,152.09,OK
ISIC_0030472,450,600,142.26,OK
ISIC_0030983,450,600,173.51,OK
ISIC_0026482,450,600,163.82,OK
ISIC_0026035,450,600,153.41,OK
ISIC_0030217,450,600,133.39,OK
ISIC_0030627,450,600,146.06,OK
ISIC_0029734,450,600,136.26,OK
ISIC_0029154,450,600,159.23,OK
ISIC_0031983,450,600,163.47,OK
ISIC_0027830,450,600,170.78,OK
ISIC_0029180,450,600,138.94,OK
ISIC_0026534,450,600,162.53,OK
ISIC_0027396,450,600,167.76,OK
ISIC_0028040,450,600,156.84,OK
ISIC_0026450,450,600,148.8,OK
ISIC_0027443,450,600,191.04,OK
ISIC_0025479,450,600,156.7,OK
ISIC_0024451,450,600,151.43,OK
ISIC_0029901,450,600,155.78,OK
ISIC_0028638,450,600,178.67,OK
ISIC_0029989,450,600,139.67,OK
ISIC_0027430,450,600,169.83,OK
ISIC_0024817,450,600,172.95,OK
ISIC_0031425,450,600,164.8,OK
ISIC_0027980,450,600,148.37,OK
ISIC_0026379,450,600,158.66,OK
ISIC_0027699,450,600,181.79,OK
ISIC_0024722,450,600,149.74,OK
ISIC_0029234,450,600,167.77,OK
ISIC_0031683,450,600,165.33,OK
ISIC_0028002,450,600,159.77,OK
ISIC_0025282,450,600,164.83,OK
ISIC_0029275,450,600,166.55,OK
ISIC_0026287,450,600,139.81,OK
ISIC_0024530,450,600,176.01,OK
ISIC_0026483,450,600,175.25,OK
ISIC_0027748,450,600,175.81,OK
ISIC_0027481,450,600,179.32,OK
ISIC_0027880,450,600,173.28,OK
ISIC_0027906,450,600,172.44,OK
ISIC_0029718,450,600,163.44,OK
ISIC_0025857,450,600,171.01,OK
ISIC_0027489,450,600,168.9,OK
ISIC_0024384,450,600,149.0,OK
ISIC_0031124,450,600,170.47,OK
ISIC_0026459,450,600,164.18,OK
ISIC_0026616,450,600,148.22,OK
ISIC_0027450,450,600,133.57,OK
ISIC_0024810,450,600,149.16,OK
ISIC_0024339,450,600,179.08,OK
ISIC_0025552,450,600,175.48,OK
ISIC_0024627,450,600,136.85,OK
ISIC_0024513,450,600,150.95,OK
ISIC_0030152,450,600,114.3,OK
ISIC_0024878,450,600,148.81,OK
ISIC_0029207,450,600,147.04,OK
ISIC_0028867,450,600,149.06,OK
ISIC_0030381,450,600,131.68,OK
ISIC_0027586,450,600,153.73,OK
ISIC_0031607,450,600,143.25,OK
ISIC_0026183,450,600,119.77,OK
ISIC_0024801,450,600,135.01,OK
ISIC_0031180,450,600,158.74,OK
ISIC_0029284,450,600,131.59,OK
ISIC_0029957,450,600,147.72,OK
ISIC_0029076,450,600,152.85,OK
ISIC_0030017,450,600,167.82,OK
ISIC_0026386,450,600,164.27,OK
ISIC_0030601,450,600,165.98,OK
ISIC_0028434,450,600,135.88,OK
ISIC_0027386,450,600,146.38,OK
ISIC_0032085,450,600,133.24,OK
ISIC_0028703,450,600,172.32,OK
ISIC_0025435,450,600,157.85,OK
ISIC_0024966,450,600,164.39,OK
ISIC_0031096,450,600,155.27,OK
ISIC_0031873,450,600,161.0,OK
ISIC_0029629,450,600,163.4,OK
ISIC_0027441,450,600,154.5,OK
ISIC_0030254,450,600,157.64,OK
ISIC_0028549,450,600,172.38,OK
ISIC_0031251,450,600,168.04,OK
ISIC_0024316,450,600,146.3,OK
ISIC_0028321,450,600,164.38,OK
ISIC_0026063,450,600,149.57,OK
ISIC_0027676,450,600,162.01,OK
ISIC_0027484,450,600,135.95,OK
ISIC_0025202,450,600,158.33,OK
ISIC_0030216,450,600,174.14,OK
ISIC_0028893,450,600,149.1,OK
ISIC_0024954,450,600,138.72,OK
ISIC_0030808,450,600,133.01,OK
ISIC_0030648,450,600,151.63,OK
ISIC_0028697,450,600,157.35,OK
ISIC_0030489,450,600,167.46,OK
